id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
80992,Stardew Valley,2016-02-26,8.79,https://www.mobygames.com/game/80992/stardew-valley/,"Windows, Macintosh, iPhone, Android, PS Vita, PlayStation 4, Xbox One, Nintendo Switch, iPad, Linux","Simulation, Role-playing (RPG), Diagonal-down, 2D scrolling, City building / construction simulation, Direct control",ConcernedApe LLC,"Oizumi Amuzio Inc., Chucklefish Ltd., ConcernedApe LLC"
52918,Gears of War 3,2011-09-20,8.79,https://www.mobygames.com/game/52918/gears-of-war-3/,"Xbox 360, Xbox One, Xbox Cloud Gaming","Action, Sci-fi / futuristic, Shooter, Behind view","Epic Games, Inc.","ak tronic Software & Services GmbH, Microsoft Corporation"
19812,Guitar Hero,2005-11-01,8.78,https://www.mobygames.com/game/19812/guitar-hero/,PlayStation 2,"Action, Simulation, Music / rhythm, 3rd-person (Other), Cinematic camera","Harmonix Music Systems, Inc.","RedOctane, Inc."
170577,Tsukihime: A piece of blue glass moon,2021-08-26,8.78,https://www.mobygames.com/game/170577/tsukihime-a-piece-of-blue-glass-moon/,"PlayStation 4, Nintendo Switch","Adventure, 1st-person, Anime / Manga, Meditative / Zen, Fantasy, Visual novel, Fixed / flip-screen, Menu structures, Contemporary",Type-Moon,"Aniplex Inc., Aniplex of America Inc."
113066,Marvel Spider-Man,2018-09-07,8.78,https://www.mobygames.com/game/113066/marvel-spider-man/,PlayStation 4,"Action, Fantasy, Licensed, Stealth, Behind view, Sandbox / open world, Direct control, North America, Quick Time Events (QTEs)","Insomniac Games, Inc.","Sony Interactive Entertainment Europe Ltd., Sony Interactive Entertainment America LLC"
21652,Tom Clancy's Ghost Recon: Advanced Warfighter,2006-03-09,8.78,https://www.mobygames.com/game/21652/tom-clancys-ghost-recon-advanced-warfighter/,Xbox 360,"Action, 1st-person, Shooter, Behind view","Tiwak SAS, Ubi Studios SL, Red Storm Entertainment, Inc., Ubisoft Paris Studios SARL",Ubisoft Entertainment SA
45664,God of War III,2010-03-16,8.78,https://www.mobygames.com/game/45664/god-of-war-iii/,"PlayStation 3, PlayStation 4, PlayStation Now","Action, Puzzle elements, Hack and slash, Fantasy, Adult, Behind view, Classical antiquity, Quick Time Events (QTEs), Regional differences",SCE Studio Santa Monica,"Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment America LLC, Sony Interactive Entertainment Inc., Sony Computer Entertainment America Inc."
230048,Castlevania: Dominus Collection,2024-08-27,8.77,https://www.mobygames.com/game/230048/castlevania-dominus-collection/,"Windows, Nintendo Switch, PlayStation 5, Xbox Series","Action, Side view, Platform, Metroidvania, Role-playing (RPG), Compilation, Fantasy, Horror, 2D scrolling, Europe","M2 Co., Ltd., Konami Digital Entertainment Co., Ltd.","Konami Digital Entertainment Co., Ltd."
142015,Ori and the Will of the Wisps,2020-03-10,8.77,https://www.mobygames.com/game/142015/ori-and-the-will-of-the-wisps/,"Windows, Windows Apps, Xbox One, Nintendo Switch, Xbox Cloud Gaming","Action, Side view, Platform, Metroidvania, Puzzle elements, Fantasy, 2D scrolling, Direct control",Moon Studios GmbH,"iam8bit, Inc., Microsoft Corporation"
6613,Super Mario All-Stars,1993-07-14,8.77,https://www.mobygames.com/game/6613/super-mario-all-stars/,"SNES, Nintendo Switch","Action, Side view, Platform, Compilation, 2D scrolling, Direct control","Nintendo Co., Ltd.","Nintendo Co., Ltd."
194057,Dave the Diver,2022-10-27,8.77,https://www.mobygames.com/game/194057/dave-the-diver/,"Windows, Macintosh, PlayStation 4, Nintendo Switch, PlayStation 5","Action, Simulation, Side view, Managerial / business simulation, 2D scrolling, Direct control, Menu structures",MINTROCKET,"MINTROCKET, Nexon Co., Ltd."
190774,The Last of Us: Part I,2022-09-02,8.77,https://www.mobygames.com/game/190774/the-last-of-us-part-i/,"Windows, PlayStation 5","Action, Post-apocalyptic, Fantasy, Horror, Stealth, Thriller, Behind view, RPG elements, Direct control, North America, Quick Time Events (QTEs), Regional differences","Naughty Dog, Inc.","Playstation PC LLC, Sony Interactive Entertainment America LLC, Sony Interactive Entertainment Europe Ltd."
78064,Odin Sphere: Leifthrasir,2016-01-14,8.76,https://www.mobygames.com/game/78064/odin-sphere-leifthrasir/,"PlayStation 3, PS Vita, PlayStation 4","Action, Side view, Fantasy, Beat 'em up / brawler, 2D scrolling, RPG elements",Vanillaware Ltd.,"Atlus Co., Ltd."
56174,Batman: Arkham City - Game of the Year Edition,2012-05-29,8.76,https://www.mobygames.com/game/56174/batman-arkham-city-game-of-the-year-edition/,"Windows, Xbox 360, Macintosh, PlayStation 3, Gloud","Compilation, Extra content / game, Special edition",Rocksteady Studios Ltd,"Warner Bros. Interactive Entertainment Inc., Feral Interactive Ltd."
74464,The Legend of Zelda: Majora's Mask 3D,2015-02-13,8.76,https://www.mobygames.com/game/74464/the-legend-of-zelda-majoras-mask-3d/,Nintendo 3DS,"Action, Metroidvania, Puzzle elements, Anime / Manga, Fantasy, Behind view","Grezzo Co., Ltd.","Nintendo Co., Ltd."
10162,Virtua Fighter 4: Evolution,2002,8.76,https://www.mobygames.com/game/10162/virtua-fighter-4-evolution/,"PlayStation 2, Arcade, PlayStation 3","Action, Arcade, Martial arts, Fighting, 3rd-person (Other)","SEGA-AM2 Co., LTD.","SEGA Europe Ltd., SEGA of America, Inc., SEGA Corporation"
39788,Grand Theft Auto: Chinatown Wars,2009-03-17,8.76,https://www.mobygames.com/game/39788/grand-theft-auto-chinatown-wars/,"Nintendo DS, PSP, iPhone, Android, iPad, Macintosh","Action, Racing / Driving, Top-down, Shooter, Crime, 2D scrolling, Direct control, North America","Rockstar Leeds Ltd., Rockstar North Ltd.","Rockstar Games, Inc., CyberFront Corporation"
30479,Halo 3,2007-09-25,8.76,https://www.mobygames.com/game/30479/halo-3/,Xbox 360,"Action, 1st-person, Sci-fi / futuristic, Flight / aviation, Shooter, Tank, War, Behind view, Direct control",Bungie Studios,"Microsoft Corporation, ak tronic Software & Services GmbH"
45585,Forza Motorsport 3,2009-10-23,8.75,https://www.mobygames.com/game/45585/forza-motorsport-3/,Xbox 360,"Racing / Driving, 1st-person, Behind view, Automobile, Street racing, Track racing",Turn 10 Studios,Microsoft Corporation
143668,Half-Life: Alyx,2020-03-23,8.75,https://www.mobygames.com/game/143668/half-life-alyx/,Windows,"Action, 1st-person, Sci-fi / futuristic, Shooter, Puzzle elements, Post-apocalyptic, Horror, Direct control, Motion control",Valve Corporation,Valve Corporation
53511,Super Mario 3D Land,2011-11-03,8.75,https://www.mobygames.com/game/53511/super-mario-3d-land/,Nintendo 3DS,"Action, Side view, Platform, Fantasy, 2D scrolling, Direct control",Nintendo EAD,"Nintendo Co., Ltd."
5870,Silent Hill 2,2001-09-25,8.75,https://www.mobygames.com/game/5870/silent-hill-2/,PlayStation 2,"Action, Puzzle elements, Detective / mystery, Fantasy, Horror, Survival horror, 3rd-person (Other), Cinematic camera",Team Silent,Konami Corporation
40888,Killzone 2,2009-02-25,8.75,https://www.mobygames.com/game/40888/killzone-2/,PlayStation 3,"Action, 1st-person, Sci-fi / futuristic, Shooter",Guerrilla B.V.,"Sony Computer Entertainment America Inc., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Inc., ak tronic Software & Services GmbH"
53708,The Legend of Zelda: Skyward Sword,2011-11-18,8.74,https://www.mobygames.com/game/53708/the-legend-of-zelda-skyward-sword/,"Wii, Wii U, Nintendo Switch","Action, 1st-person, Metroidvania, Puzzle elements, Fantasy, Behind view, Free camera, Direct control, Motion control",Nintendo EAD,"Nintendo Co., Ltd."
198497,Hi-Fi Rush,2023-01-25,8.74,https://www.mobygames.com/game/198497/hi-fi-rush/,"Windows, PlayStation 5, Xbox Series, Windows Apps","Action, Fantasy, Music / rhythm, Behind view, Direct control",Tango Gameworks,Bethesda Softworks LLC
20162,Osu! Tatakae! Ouendan,2005-07-28,8.74,https://www.mobygames.com/game/20162/osu-tatakae-ouendan/,Nintendo DS,"Action, Music / rhythm",iNiS corporation,"Nintendo Co., Ltd."
19875,Shadow of the Colossus,2005-10-18,8.74,https://www.mobygames.com/game/19875/shadow-of-the-colossus/,"PlayStation 2, PlayStation 3","Action, Platform, Puzzle elements, Fantasy, Behind view, Direct control",Team Ico,"Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Inc., Sony Computer Entertainment America Inc."
48914,Rock Band 3,2010-10-26,8.74,https://www.mobygames.com/game/48914/rock-band-3/,"Xbox 360, PlayStation 3, Wii","Action, Simulation, Music / rhythm, 3rd-person (Other)","Harmonix Music Systems, Inc.",MTV Games
17344,God of War,2005-03-22,8.74,https://www.mobygames.com/game/17344/god-of-war/,"PlayStation 2, PlayStation 3","Action, Puzzle elements, Hack and slash, Fantasy, 3rd-person (Other), Cinematic camera, Direct control, Classical antiquity, Quick Time Events (QTEs), Regional differences",SCE Studio Santa Monica,"Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Inc., Capcom Co., Ltd., Sony Computer Entertainment America Inc."
30817,Ratchet & Clank Future: Tools of Destruction,2007-10-23,8.73,https://www.mobygames.com/game/30817/ratchet-clank-future-tools-of-destruction/,PlayStation 3,"Action, Sci-fi / futuristic, Platform, Shooter, Puzzle elements, Behind view","Insomniac Games, Inc.","Sony Computer Entertainment Europe Ltd., ak tronic Software & Services GmbH, Sony Computer Entertainment Inc., Sony Computer Entertainment America Inc."
195765,Chained Echoes,2022-12-08,8.73,https://www.mobygames.com/game/195765/chained-echoes/,"Linux, Windows, Macintosh, PlayStation 4, Xbox One, Nintendo Switch, Xbox Series, Xbox Cloud Gaming, Windows Apps","Role-playing (RPG), Fantasy, Turn-based, Diagonal-down, 2D scrolling, Japanese-style RPG (JRPG), Direct control",,Deck13 Spotlight GmbH
19710,Sid Meier's Civilization IV,2005-10-24,8.73,https://www.mobygames.com/game/19710/sid-meiers-civilization-iv/,"Windows, Macintosh","Strategy / tactics, Managerial / business simulation, Turn-based, Diagonal-down, Free camera, 4X, Point and select, Multiple units/characters control, Turn-based strategy (TBS)","Firaxis Games, Inc., Firaxis Games East, Inc.","ak tronic Software & Services GmbH, Mastertronic Games Ltd., Cenega Poland Sp. z o.o., Aspyr Media, Inc., Take-Two Interactive Software, Inc., Beijing CE-Asia Co., Ltd., 1C Company, CyberFront Corporation, 2K Games, Inc."
172725,Death Stranding: Director's Cut,2021-09-24,8.73,https://www.mobygames.com/game/172725/death-stranding-directors-cut/,"Windows, Macintosh, iPhone, iPad, Windows Apps, PlayStation 5, Xbox Series","Action, 1st-person, Sci-fi / futuristic, Post-apocalyptic, Horror, Thriller, Behind view, Sandbox / open world, Survival, Direct control, Player unit, North America","Kojima Productions Co., Ltd.","Sony Interactive Entertainment America LLC, 505 Games (U.S.), Inc., 505 Games S.p.A."
19412,Castlevania: Dawn of Sorrow,2005-08-25,8.73,https://www.mobygames.com/game/19412/castlevania-dawn-of-sorrow/,"Nintendo DS, J2ME","Action, Side view, Platform, Shooter, Metroidvania, Puzzle elements, Role-playing (RPG), Fantasy, Horror, 2D scrolling, Europe","Konami Computer Entertainment Tokyo, Inc., Konami TYO","Konami Corporation, Konami Digital Entertainment Co., Ltd."
230810,UFO 50,2024-09-18,8.73,https://www.mobygames.com/game/230810/ufo-50/,Windows,"Action, Adventure, Sports, 1st-person, Arcade, Top-down, Side view, Platform, Shooter, Role-playing (RPG), Anime / Manga, Compilation, Puzzle, Behind view, Diagonal-down, 2D scrolling, Fixed / flip-screen, Roguelike, Direct control","Mossmouth, LLC","Mossmouth, LLC"
29958,Metroid Prime 3: Corruption,2007-08-28,8.72,https://www.mobygames.com/game/29958/metroid-prime-3-corruption/,Wii,"Action, 1st-person, Sci-fi / futuristic, Shooter, 3rd-person (Other), Motion control",Retro Studios Inc.,"Nintendo Co., Ltd."
3549,The Legend of Zelda: Ocarina of Time,1998-11-21,8.72,https://www.mobygames.com/game/3549/the-legend-of-zelda-ocarina-of-time/,"Nintendo 64, Wii, Wii U, Nintendo Switch","Action, 1st-person, Metroidvania, Puzzle elements, Fantasy, Behind view, Direct control, Medieval",Nintendo EAD,"iQue, Ltd., Nintendo Co., Ltd."
115348,Return of the Obra Dinn,2018-10-18,8.72,https://www.mobygames.com/game/115348/return-of-the-obra-dinn/,"Windows, Macintosh, PlayStation 4, Xbox One, Nintendo Switch","Adventure, 1st-person, Puzzle elements, Naval / watercraft, Detective / mystery, Graphic adventure, Direct control, Europe","3909, LLC.","3909, LLC."
224693,Paper Mario: The Thousand-Year Door,2024-05-23,8.72,https://www.mobygames.com/game/224693/paper-mario-the-thousand-year-door/,Nintendo Switch,"Side view, Role-playing (RPG), Fantasy, Turn-based, Behind view, Japanese-style RPG (JRPG), Direct control","Intelligent Systems Co., Ltd.",Nintendo of America Inc.
146798,The Last of Us: Part II,2020-06-18,8.72,https://www.mobygames.com/game/146798/the-last-of-us-part-ii/,"PlayStation 4, PlayStation Now","Action, Post-apocalyptic, Fantasy, Horror, Stealth, Thriller, Behind view, RPG elements, Direct control, North America, Quick Time Events (QTEs), Regional differences","Naughty Dog, Inc.","Sony Interactive Entertainment Europe Ltd., Sony Interactive Entertainment Inc., SCE Worldwide Studios, Sony Interactive Entertainment America LLC"
210927,Alan Wake II,2023-10-27,8.72,https://www.mobygames.com/game/210927/alan-wake-ii/,"Windows, PlayStation 5, Xbox Series","Action, Puzzle elements, Detective / mystery, Fantasy, Horror, Survival horror, Behind view, Direct control",Remedy Entertainment Oyj,"Epic Games, Inc."
29886,BioShock,2007-08-21,8.72,https://www.mobygames.com/game/29886/bioshock/,"Windows, Xbox 360, Macintosh, PlayStation 3, iPhone, iPad, OnLive","Action, 1st-person, Sci-fi / futuristic, Shooter, RPG elements, Direct control, Steampunk, Regional differences","2K Australia Pty. Ltd, 2K Boston, Inc","Feral Interactive Ltd., Spike Co., Ltd., ak tronic Software & Services GmbH, Mastertronic Games Ltd., 1C Company, 2K Games, Inc., ZOO Corporation"
172841,Metroid Dread,2021-10-08,8.71,https://www.mobygames.com/game/172841/metroid-dread/,Nintendo Switch,"Action, Sci-fi / futuristic, Side view, Platform, Shooter, Metroidvania, 2D scrolling, Direct control","Nintendo EPD, Mercury Steam Entertainment S.L.","Nintendo Co., Ltd."
15623,NCAA Football 2004,2003-07-16,8.71,https://www.mobygames.com/game/15623/ncaa-football-2004/,"PlayStation 2, Xbox, GameCube","Sports, Football (American), Managerial / business simulation, Licensed",EA Tiburon,"Electronic Arts, Inc."
32021,Rock Band,2007-11-20,8.71,https://www.mobygames.com/game/32021/rock-band/,"PlayStation 2, Xbox 360, PlayStation 3, Wii","Action, Simulation, Music / rhythm, 3rd-person (Other), Cinematic camera","Harmonix Music Systems, Inc.",MTV Games
210676,Slay the Princess,2023-10-23,8.71,https://www.mobygames.com/game/210676/slay-the-princess/,"Windows, Nintendo Switch, PlayStation 5, Xbox Series, Xbox One, Linux, Macintosh, PlayStation 4","Adventure, 1st-person, Fantasy, Horror, Visual novel, Fixed / flip-screen, RPG elements, Menu structures","Black Tabby Games, LLC","Black Tabby Games, LLC, Serenity Forge LLC"
7300,Super Mario Bros. 3,1988-10-23,8.71,https://www.mobygames.com/game/7300/super-mario-bros-3/,"NES, Wii, Nintendo 3DS, Wii U, Arcade, Nintendo Switch","Action, Side view, Platform, 2D scrolling, Direct control, Regional differences","Nintendo Co., Ltd., Nintendo EAD, Nintendo R&D2","Nintendo Co., Ltd."
166282,Ratchet & Clank: Rift Apart,2021-06-10,8.71,https://www.mobygames.com/game/166282/ratchet-clank-rift-apart/,"Windows, PlayStation 5","Action, Sci-fi / futuristic, Platform, Shooter, Puzzle elements, Behind view, Direct control","Insomniac Games, Inc.","Sony Interactive Entertainment Europe Ltd., Sony Interactive Entertainment Inc., Sony Interactive Entertainment (Shanghai) Co., Ltd., Playstation PC LLC, Sony Interactive Entertainment America LLC"
155,Half-Life,1998-11-19,8.71,https://www.mobygames.com/game/155/half-life/,"Linux, Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, North America, Regional differences",Valve L.L.C.,"Sierra Entertainment, Inc., Valve Corporation, Sierra On-Line, Inc."
5933,NFL 2K1,2000-09-05,8.71,https://www.mobygames.com/game/5933/nfl-2k1/,Dreamcast,"Sports, Football (American), Licensed, Diagonal-down, Direct control, Multiple units/characters control","Visual Concepts Entertainment, Inc.","SEGA Corporation, SEGA of America, Inc."
113492,Sekiro: Shadows Die Twice,2019-03-22,8.7,https://www.mobygames.com/game/113492/sekiro-shadows-die-twice/,"Windows, PlayStation 4, Xbox One, Stadia","Action, Hack and slash, Fantasy, Stealth, Behind view, Direct control, Japan (Ancient/Classical/Medieval)","FromSoftware, Inc.","Activision Publishing, Inc., FromSoftware, Inc."
53059,The Ico & Shadow of the Colossus Collection,2011-09-27,8.7,https://www.mobygames.com/game/53059/the-ico-shadow-of-the-colossus-collection/,PlayStation 3,Compilation,,"Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Inc., Sony Computer Entertainment America LLC"
52419,LittleBigPlanet 2,2011-01-18,8.7,https://www.mobygames.com/game/52419/littlebigplanet-2/,PlayStation 3,"Action, Side view, Platform, Puzzle elements, Fantasy, 2D scrolling, Direct control",Media Molecule Ltd.,"Sony Computer Entertainment America Inc., Sony Computer Entertainment Europe Ltd."
216878,Persona 3: Reload,2024-02-02,8.7,https://www.mobygames.com/game/216878/persona-3-reload/,"Windows, PlayStation 4, Xbox One, PlayStation 5, Xbox Series, Windows Apps","Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, 3rd-person (Other), Menu structures","Atlus Co., Ltd.","SEGA of America, Inc., SEGA Corporation"
